case,spectrum,bin_center_ell,planck_data_bin,model_bin,model_minus_planck,sigma,io_minus_planck_sigma
io_backbone_control,EE,482.0,0.000309173811620567,0.00025184169808599677,-5.7332113534570254e-05,1.464696152797286e-05,-3.9142666842591907
io_backbone_control,EE,491.0,0.0002680264316682005,0.00021460102841417748,-5.342540325402304e-05,1.38202219917821e-05,-3.86574132353238
io_backbone_control,EE,500.0,0.0002082591856634244,0.00018621658392314175,-2.204260174028266e-05,1.312994831091249e-05,-1.678803390411121
io_backbone_control,EE,509.0,0.0001991396657847508,0.0001669535886133321,-3.218607717141869e-05,1.079695542707734e-05,-2.9810326984123927
io_backbone_control,EE,518.0,0.0001718016152086784,0.00015662732300191434,-1.5174292206764062e-05,1.043835969217022e-05,-1.4537046676161438
io_backbone_control,EE,527.0,0.0001468705977041536,0.0001550369064843035,8.166308780149903e-06,1.027551543367762e-05,0.7947347101815574
io_backbone_control,EE,536.0,0.0001465286767256039,0.00016194481552233255,1.5416138796728643e-05,1.027079940807646e-05,1.500967761536277
io_backbone_control,EE,545.0,0.000181351457923869,0.00017663813943232578,-4.713318491543218e-06,1.041435802833689e-05,-0.4525788799192941
io_backbone_control,EE,554.0,0.0001740570993179281,0.0001978707472935504,2.3813647975622293e-05,1.070186941867986e-05,2.2251858104394486
io_backbone_control,EE,563.0,0.0002106013775879401,0.0002243403857700127,1.3739008182072612e-05,1.1088477880961e-05,1.239034638438752
io_backbone_control,EE,572.0,0.0002279597651277145,0.0002547439354509104,2.678417032319589e-05,1.154202714664273e-05,2.320577657884533
io_backbone_control,EE,581.0,0.000287965897285525,0.000287740934822621,-2.249624629040289e-07,1.211241398317572e-05,-0.01857288425053043
io_backbone_control,EE,590.0,0.0002753843951509043,0.00032190359572055704,4.651920056965276e-05,1.270131835792745e-05,3.6625489778876443
io_backbone_control,EE,599.0,0.0003186175356020685,0.0003557821325621296,3.7164596960061094e-05,1.328863991983179e-05,2.7967193922229123
io_backbone_control,EE,608.0,0.0003750748746066238,0.00038792678679521906,1.2851912188595251e-05,1.390822106483283e-05,0.9240514749288482
io_backbone_control,EE,617.0,0.0004266725611687871,0.0004169688880795437,-9.703673089243425e-06,1.444651027874394e-05,-0.6716966867438602
io_backbone_control,EE,626.0,0.0004159953775114264,0.00044195887198010693,2.5963494468680514e-05,1.49233631994918e-05,1.739788419112166
io_backbone_control,EE,635.0,0.0004694087497841683,0.0004621739134351875,-7.234836348980799e-06,1.539527442731963e-05,-0.4699387713506584
io_backbone_control,EE,644.0,0.0004979922035648487,0.0004768993364878608,-2.1092867076987908e-05,1.571946685708357e-05,-1.3418309455885238
io_backbone_control,EE,653.0,0.0004829222956314334,0.0004854543013989884,2.5320057675550216e-06,1.590196349310273e-05,0.15922598292048942
io_backbone_control,EE,662.0,0.0004972908548159758,0.00048759757060472134,-9.693284211254429e-06,1.605686179155641e-05,-0.6036848505697231
io_backbone_control,EE,671.0,0.0005069446510548587,0.00048358158328456574,-2.3363067770293e-05,1.605531716666193e-05,-1.4551607749490774
io_backbone_control,EE,680.0,0.000496654420725652,0.0004737107921785232,-2.2943628547128828e-05,1.597116881753805e-05,-1.4365654016463887
io_backbone_control,EE,689.0,0.0005037590391888516,0.0004582934728136152,-4.546556637523638e-05,1.571647696131556e-05,-2.892859925741949
io_backbone_control,EE,698.0,0.0005014673181957332,0.0004378051429603117,-6.366217523542153e-05,1.542786456257546e-05,-4.126441153097214
io_backbone_control,EE,707.0,0.0004583268784967367,0.00041311291039257045,-4.5213968104166225e-05,1.50824461335057e-05,-2.9977874745213415
io_backbone_control,EE,716.0,0.0004458601721439045,0.00038518259583014816,-6.067757631375635e-05,1.462822646355679e-05,-4.147979009275118
io_backbone_control,EE,725.0,0.0003991739213889232,0.00035498062015793176,-4.419330123099142e-05,1.414931159317462e-05,-3.1233534536273475
io_backbone_control,EE,734.0,0.0003757089945377084,0.000323472003698609,-5.22369908390994e-05,1.362748275851917e-05,-3.833209094059843
io_backbone_control,EE,743.0,0.0003146790465571685,0.0002916145049829294,-2.3064541574239117e-05,1.313970168767032e-05,-1.7553322078751454
io_backbone_control,EE,752.0,0.000303017568633426,0.0002603619516208394,-4.265561701258659e-05,1.261382314184932e-05,-3.3816564996116494
io_backbone_control,EE,761.0,0.0002675548885093303,0.0002306680328929087,-3.6886855616421625e-05,1.215381378289167e-05,-3.0350025329782038
io_backbone_control,EE,770.0,0.0002233514949629316,0.0002034673944256146,-1.9884100537317012e-05,1.169933755154567e-05,-1.699592002513852
io_backbone_control,EE,779.0,0.0002004459602085117,0.0001794470415362796,-2.099891867223211e-05,1.133228462466937e-05,-1.8530172306579153
io_backbone_control,EE,788.0,0.0001957101373574696,0.0001590156445676128,-3.6694492789856784e-05,1.099751096976311e-05,-3.3366179757170267
io_backbone_control,EE,797.0,0.0001711182052456424,0.00014255252619030959,-2.8565679055332806e-05,1.069313256511339e-05,-2.6714041822065355
io_backbone_control,EE,806.0,0.0001560474547928315,0.00013043318502579555,-2.5614269767035942e-05,1.051424430503102e-05,-2.4361493821081965
io_backbone_control,EE,815.0,0.0001338171356162347,0.00012286556644890349,-1.0951569167331224e-05,1.034327222295535e-05,-1.0588108802769254
io_backbone_control,EE,824.0,0.0001120478580890704,0.00011966499825693105,7.617140167860654e-06,1.027137358346994e-05,0.741589243732617
io_backbone_control,EE,833.0,0.0001051676677053838,0.00012054776468220544,1.538009697682164e-05,1.028393901770971e-05,1.4955453304746327
io_backbone_control,EE,842.0,0.000117806201916188,0.00012522945309128663,7.423251175098637e-06,1.036200137842726e-05,0.71639164134384
io_backbone_control,EE,851.0,0.0001129238818823651,0.00013338053732812405,2.0456655445758956e-05,1.044982520239239e-05,1.9576074287898706
io_backbone_control,EE,860.0,0.000130753938081456,0.0001444379685643324,1.3684030482876395e-05,1.062365446773912e-05,1.2880718706007173
io_backbone_control,EE,869.0,0.0001360064486800111,0.00015771215480362723,2.170570612361613e-05,1.080407843625235e-05,2.0090289284446614
io_backbone_control,EE,878.0,0.000142701107885121,0.0001725089454104764,2.9807837525355405e-05,1.105730632370575e-05,2.6957594058374243
io_backbone_control,EE,887.0,0.0001759873000626976,0.00018813709676487184,1.2149796702174239e-05,1.130260213347575e-05,1.0749557100828393
io_backbone_control,EE,896.0,0.0001898974176732008,0.00020394320435826216,1.404578668506135e-05,1.160847871223333e-05,1.209959292104272
io_backbone_control,EE,905.0,0.0001784174198948312,0.00021931641925691697,4.0898999362085775e-05,1.189718700153313e-05,3.437703329099167
io_backbone_control,EE,914.0,0.000218681885902799,0.0002336503813998131,1.4968495497014102e-05,1.219908517950198e-05,1.2270178686976905
io_backbone_control,EE,923.0,0.0002319075685127173,0.000246340955283379,1.4433386770661697e-05,1.244738783558245e-05,1.1595514626291321
io_backbone_control,EE,932.0,0.0002558750008343486,0.00025688155836658,1.0065575322313843e-06,1.270899881646145e-05,0.0792003797283883
io_backbone_control,EE,941.0,0.0002657634548511705,0.0002649943274906328,-7.691273605376628e-07,1.295199498386738e-05,-0.05938292606626739
io_backbone_control,EE,950.0,0.0002577255920692405,0.0002704591289533659,1.2733536884125389e-05,1.317193995286039e-05,0.9667168943751676
io_backbone_control,EE,959.0,0.0002685434949184128,0.00027305628221689914,4.51278729848636e-06,1.334354444739843e-05,0.3382000424457095
io_backbone_control,EE,968.0,0.0002702164210203045,0.0002726151513303501,2.398730310045592e-06,1.347450756314027e-05,0.17801988672353095
io_backbone_control,EE,977.0,0.0002659514866684913,0.00026921910751434835,3.267620845857032e-06,1.354942865004673e-05,0.24116299884318462
io_backbone_control,EE,986.0,0.0002493945384515391,0.0002630892354621507,1.3694697010611576e-05,1.362779565451913e-05,1.0049091839787208
io_backbone_control,EE,995.0,0.0002680551281365333,0.0002544515820806977,-1.3603546055835584e-05,1.367308803100699e-05,-0.9949139525018998
io_backbone_control,EE,1004.0,0.000250047860667255,0.00024353972573238513,-6.508134934869877e-06,1.599650779016956e-05,-0.4068472331735658
io_backbone_control,EE,1013.0,0.0002821928965637053,0.00023068526977352405,-5.150762679018123e-05,1.593434942829425e-05,-3.232490100833383
io_backbone_control,EE,1022.0,0.0002583146216583555,0.00021633011215592963,-4.1984509502425855e-05,1.583743160761595e-05,-2.6509670597242687
io_backbone_control,EE,1031.0,0.0002317007241933315,0.0002009277937767634,-3.07729304165681e-05,1.575408041853111e-05,-1.9533307942474836
io_backbone_control,EE,1040.0,0.000212135746900778,0.00018493147569257045,-2.720427120820755e-05,1.562770358143257e-05,-1.740772152891946
io_backbone_control,EE,1049.0,0.0002047517729225219,0.0001687776357888887,-3.5974137133633176e-05,1.550718825884738e-05,-2.3198362290538843
io_backbone_control,EE,1058.0,0.0002077394036386686,0.00015286361953456923,-5.487578410409938e-05,1.542916801558688e-05,-3.5566262580498615
io_backbone_control,EE,1067.0,0.0001579005342989403,0.00013757689128658098,-2.032364301235933e-05,1.53150451908071e-05,-1.3270377435489813
io_backbone_control,EE,1076.0,0.0001365362039037063,0.00012330479535423706,-1.3231408549469235e-05,1.51991366928953e-05,-0.8705368480338845
io_backbone_control,EE,1085.0,0.0001116884924997721,0.0001104058139641196,-1.2826785356525027e-06,1.512432126068757e-05,-0.0848089982713175
io_backbone_control,EE,1094.0,0.0001363221329446315,9.908888815285613e-05,-3.723324479177535e-05,1.505721502754336e-05,-2.4727842913624176
io_backbone_control,EE,1103.0,8.490043737371525e-05,8.948185072589337e-05,4.5814133521781175e-06,1.503171006862865e-05,0.30478324364036125
io_backbone_control,EE,1112.0,7.993671288296627e-05,8.170961110797369e-05,1.7728982250074169e-06,1.503337387545596e-05,0.11793082774997805
io_backbone_control,EE,1121.0,7.675585762869287e-05,7.588805474417554e-05,-8.67802884517324e-07,1.507427413318218e-05,-0.05756846909179372
io_backbone_control,EE,1130.0,7.665191127665821e-05,7.201556529954393e-05,-4.636345977114282e-06,1.510881451015885e-05,-0.30686365061910714
io_backbone_control,EE,1139.0,6.601364305655989e-05,6.99582677738792e-05,3.944624717319313e-06,1.517224612482256e-05,0.2599895022046675
io_backbone_control,EE,1148.0,6.478019999085766e-05,6.956832101510069e-05,4.7881210242430315e-06,1.528367527490086e-05,0.31328335221215897
io_backbone_control,EE,1157.0,6.800843320994446e-05,7.069712584868669e-05,2.6886926387422312e-06,1.539424915963574e-05,0.17465565295591534
io_backbone_control,EE,1166.0,4.239396463684214e-05,7.316283954007475e-05,3.076887490323261e-05,1.557410669583047e-05,1.9756430018211004
io_backbone_control,EE,1175.0,4.808379887492415e-05,7.670561733890874e-05,2.862181846398459e-05,1.572286668527367e-05,1.8203943998833443
io_backbone_control,EE,1184.0,5.733448159489565e-05,8.104591092216044e-05,2.3711429327264783e-05,1.589015927693616e-05,1.492208411131589
io_backbone_control,EE,1193.0,5.626832569108465e-05,8.590406327991395e-05,2.9635737588829305e-05,1.605454582746319e-05,1.845940577037931
io_backbone_control,EE,1202.0,0.0001005998246342569,9.100584040471826e-05,-9.59398422953865e-06,1.629124069064181e-05,-0.5889044555734623
io_backbone_control,EE,1211.0,9.11472465764491e-05,9.610511593655287e-05,4.957869360103763e-06,1.650325937885665e-05,0.300417586992276
io_backbone_control,EE,1220.0,7.592638001491128e-05,0.00010097101341098832,2.5044633396077042e-05,1.673449964937921e-05,1.4965869264580078
io_backbone_control,EE,1229.0,0.0001002502495322224,0.00010537320603293264,5.122956500710243e-06,1.694491479820916e-05,0.3023300241823386
io_backbone_control,EE,1238.0,0.0001105481342187813,0.0001090867446851681,-1.461389533613202e-06,1.714927933109951e-05,-0.08521579859994656
io_backbone_control,EE,1247.0,0.0001168099812298024,0.00011195672592024153,-4.853255309560876e-06,1.736953278270156e-05,-0.2794119663595251
io_backbone_control,EE,1256.0,0.0001124607763909589,0.00011390711275602012,1.4463363650612105e-06,1.757319273442065e-05,0.08230356241573954
io_backbone_control,EE,1265.0,0.0001260293839550432,0.00011487019866757694,-1.115918528746627e-05,1.78235669351323e-05,-0.6260915858245093
io_backbone_control,EE,1274.0,0.0001084569017287286,0.00011477920475404528,6.3223030253166835e-06,1.801787069582945e-05,0.3508906869211849
io_backbone_control,EE,1283.0,9.590809556387285e-05,0.00011360805574922059,1.7699960185347743e-05,1.819304729375069e-05,0.9728969479141452
io_backbone_control,EE,1292.0,0.0001233457132018521,0.0001114262099761934,-1.1919503225658686e-05,1.838015953899359e-05,-0.6484983549991178
io_backbone_control,EE,1301.0,0.0001217764750072565,0.00010832726449590685,-1.3449210511349657e-05,1.856349327114038e-05,-0.7244978256467703
io_backbone_control,EE,1310.0,0.00011819950465898,0.00010440497997812293,-1.3794524680857067e-05,1.870476327975271e-05,-0.737487263246426
io_backbone_control,EE,1319.0,0.000133651600152727,9.976111962893363e-05,-3.389048052379338e-05,1.889183834550227e-05,-1.7939217933156808
io_backbone_control,EE,1328.0,8.102007416865155e-05,9.453893333329366e-05,1.3518859164642115e-05,1.905391354798534e-05,0.7095056420087268
io_backbone_control,EE,1337.0,0.0001149521777603477,8.890418586008049e-05,-2.6047991900267207e-05,1.921294967046559e-05,-1.355751841702294
io_backbone_control,EE,1346.0,8.897597153809237e-05,8.302345408287679e-05,-5.952517455215585e-06,1.936010771570305e-05,-0.3074630339162564
io_backbone_control,EE,1355.0,7.568914722018872e-05,7.706215663105203e-05,1.3730094108633124e-06,1.952334575416955e-05,0.0703265428042774
io_backbone_control,EE,1364.0,7.041248040979531e-05,7.117062115286067e-05,7.581407430653635e-07,1.965232326460963e-05,0.03857766498430449
io_backbone_control,EE,1373.0,4.653205690804231e-05,6.548217966185106e-05,1.8950122753808752e-05,1.985390681616915e-05,0.9544782762038376
io_backbone_control,EE,1382.0,6.479302559686943e-05,6.0128368577949246e-05,-4.664657018920187e-06,1.998883012693696e-05,-0.2333631828024839
io_backbone_control,EE,1391.0,6.134127111665366e-05,5.5240156342037406e-05,-6.1011147746162516e-06,2.015141762032754e-05,-0.3027635519032573
io_backbone_control,EE,1400.0,8.43434416992676e-05,5.0923580923132474e-05,-3.341986077613513e-05,2.035754339136946e-05,-1.6416450714924382
io_backbone_control,EE,1409.0,1.644192500455191e-05,4.7226153291153234e-05,3.078422828660133e-05,2.056074596632515e-05,1.49723304480394
io_backbone_control,EE,1418.0,6.249611372083027e-05,4.4180592802795134e-05,-1.8315520918035138e-05,2.07616159305212e-05,-0.8821818580657727
io_backbone_control,EE,1427.0,6.179464581388684e-05,4.1819507148371306e-05,-1.997513866551553e-05,2.09635744008183e-05,-0.9528498472443617
io_backbone_control,EE,1436.0,4.01686213763188e-05,4.016512982805132e-05,-3.4915482674823016e-09,2.123504183868412e-05,-0.00016442389395822653
io_backbone_control,EE,1445.0,3.136370413988113e-05,3.918590016304941e-05,7.822196023168279e-06,2.145561675728439e-05,0.36457567785892553
io_backbone_control,EE,1454.0,6.519969353976117e-06,3.8821056850352096e-05,3.230108749637598e-05,2.170484525147186e-05,1.4881970878914956
io_backbone_control,EE,1463.0,5.383073158623734e-05,3.9008785198150684e-05,-1.4821946388086658e-05,2.194280400213784e-05,-0.6754809634467221
io_backbone_control,EE,1472.0,3.597735213610332e-05,3.968595071247965e-05,3.7085985763763303e-06,2.221965486389889e-05,0.1669062188000872
io_backbone_control,EE,1481.0,4.731895467030163e-05,4.0772221122720654e-05,-6.546733547580976e-06,2.253709042536876e-05,-0.29048707814615143
io_backbone_control,EE,1490.0,4.133691645836685e-05,4.2167891777571064e-05,8.309753192042147e-07,2.285440254096399e-05,0.03635952931671625
io_backbone_control,EE,1499.0,-3.715989299969776e-06,4.3771210784610515e-05,4.7487200084580294e-05,2.317924076167669e-05,2.0486952343621656
io_backbone_control,EE,1512.0,6.038362927506049e-05,4.625005236684939e-05,-1.4133576908211099e-05,1.670188837850476e-05,-0.846226282196984
io_backbone_control,EE,1529.0,4.387692034294135e-05,4.9353075762841706e-05,5.476155419900358e-06,1.7176603862266e-05,0.3188147938796281
io_backbone_control,EE,1546.0,4.53022620098187e-05,5.1827788755404575e-05,6.525526745585873e-06,1.76542515331782e-05,0.36962919290700263
io_backbone_control,EE,1563.0,4.319688504673707e-05,5.3226042617648236e-05,1.0029157570911168e-05,1.814887321766227e-05,0.5526049717042989
io_backbone_control,EE,1580.0,1.509294649353089e-05,5.333868685169613e-05,3.8245740358165234e-05,1.861986540885629e-05,2.0540288298740417
io_backbone_control,EE,1597.0,5.826593236869647e-05,5.206800213762699e-05,-6.197930231069476e-06,1.912151491607014e-05,-0.3241338491366393
io_backbone_control,EE,1614.0,6.907164947957489e-05,4.9521517675728763e-05,-1.9550131803846125e-05,1.963446774381521e-05,-0.995704699456615
io_backbone_control,EE,1631.0,5.903641471493769e-05,4.5940991963168444e-05,-1.3095422751769249e-05,2.017765088655446e-05,-0.6490063102685303
io_backbone_control,EE,1648.0,3.630608276470201e-05,4.1638872726048374e-05,5.3327899613463665e-06,2.068840732636866e-05,0.25776706138946687
io_backbone_control,EE,1665.0,5.828543925329676e-05,3.70050248026041e-05,-2.1280414450692664e-05,2.125916683514515e-05,-1.0009994566443867
io_backbone_control,EE,1682.0,7.919374862645657e-05,3.241554734836589e-05,-4.677820127809068e-05,2.181931257918663e-05,-2.1438897815099938
io_backbone_control,EE,1699.0,4.325545048085762e-05,2.8193794055555212e-05,-1.5061656425302407e-05,2.241140139235142e-05,-0.6720533072261452
io_backbone_control,EE,1716.0,-4.914064952676969e-06,2.4621189990758755e-05,2.9535254943435724e-05,2.302033205904201e-05,1.283007337499928
io_backbone_control,EE,1733.0,2.246491818629709e-05,2.1846408966437125e-05,-6.185092198599635e-07,2.371264583774487e-05,-0.026083517802785405
io_backbone_control,EE,1750.0,7.623438911278968e-05,1.9942983838309703e-05,-5.629140527447998e-05,2.436590837123666e-05,-2.310252686533557
io_backbone_control,EE,1767.0,4.360710199526321e-05,1.8880732851645145e-05,-2.4726369143618068e-05,2.506150030603063e-05,-0.9866276496490548
io_backbone_control,EE,1784.0,-3.713035197394987e-05,1.8533305337669384e-05,5.566365731161925e-05,2.583394050531727e-05,2.1546715763382003
io_backbone_control,EE,1801.0,4.535102631718028e-05,1.8737197668048407e-05,-2.6613828649131874e-05,2.660166085194258e-05,-1.0004574074249355
io_backbone_control,EE,1818.0,3.560863319075191e-05,1.9276961748634124e-05,-1.6331671442117784e-05,2.741956082616804e-05,-0.5956211897650653
io_backbone_control,EE,1835.0,3.096248410814861e-05,1.993568893371589e-05,-1.1026795174432717e-05,2.827894455268481e-05,-0.38992951642482115
io_backbone_control,EE,1852.0,-1.1408084856545e-05,2.0524881225483872e-05,3.1932966082028874e-05,2.911473525207167e-05,1.096797405353589
io_backbone_control,EE,1869.0,6.525388969361383e-05,2.087590972318565e-05,-4.437797997042818e-05,3.002551704968078e-05,-1.4780088515045238
io_backbone_control,EE,1886.0,9.804293166132582e-07,2.0886979894023653e-05,1.9906550577410393e-05,3.105034540109004e-05,0.6411056083360529
io_backbone_control,EE,1903.0,-3.242164334454035e-05,2.05071006199679e-05,5.292874396450825e-05,3.197685439898575e-05,1.6552204699092308
io_backbone_control,EE,1920.0,4.433617059048991e-05,1.9733514796224667e-05,-2.4602655794265245e-05,3.303760758966674e-05,-0.7446863616710637
io_backbone_control,EE,1937.0,3.445069030116844e-05,1.862612084577172e-05,-1.5824569455396716e-05,3.41384166959086e-05,-0.4635413996013837
io_backbone_control,EE,1954.0,-7.028715220263533e-05,1.726496701504186e-05,8.755211921767718e-05,3.522932284137772e-05,2.485205850021194
io_backbone_control,EE,1971.0,8.394523738976592e-05,1.5760744482150886e-05,-6.818449290761503e-05,3.633864233652109e-05,-1.876363246490588
io_backbone_control,EE,1988.0,8.397712234607097e-06,1.4230266797748825e-05,5.832554563141728e-06,3.757630010609968e-05,0.155218969048923
io_conditional_structured,TT,8.5,53.439462664156274,56.49335747917309,3.053894815016818,4.922908075728335,0.6203436602998117
io_conditional_structured,TT,22.5,9.695704299702811,11.495010917034229,1.7993066173314176,0.5879677993874476,3.060212853843286
io_conditional_structured,TT,32.0,6.52720153168964,6.856082249072357,0.3288807173827175,0.693104790494845,0.4745035987241003
io_conditional_structured,TT,37.0,5.27440732568789,5.567037960016404,0.2926306343285141,0.518730809837716,0.564128115737068
io_conditional_structured,TT,42.0,4.96452185057974,4.674497627446909,-0.29002422313283116,0.408305720465375,-0.7103114372296082
io_conditional_structured,TT,47.0,3.80071189548254,4.028427678673831,0.22771578319129082,0.332152658297444,0.6855756758308719
io_conditional_structured,TT,52.0,3.03002092367268,3.541289459134993,0.511268535462313,0.276616171698414,1.8482958979698885
io_conditional_structured,TT,57.0,3.05454143187475,3.164039302717872,0.10949787084312179,0.235492928839404,0.464973073216116
io_conditional_structured,TT,62.0,2.67576423835134,2.8669821429762106,0.19121790462487054,0.203725474637562,0.9386057632952234
io_conditional_structured,TT,67.0,2.53534546281385,2.6280363394512705,0.0926908766374206,0.179013596476095,0.5177867964336346
io_conditional_structured,TT,72.0,2.36007053349042,2.433333615798826,0.07326308230840572,0.159842644243857,0.4583450346118842
io_conditional_structured,TT,77.0,1.84715703912854,2.270580480734692,0.423423441606152,0.143899048206657,2.942503420856982
io_conditional_structured,TT,82.0,2.00149645229173,2.133251918359081,0.131755466067351,0.131269737812725,1.003700230248947
io_conditional_structured,TT,87.0,1.91301848520494,2.0184534074840736,0.10543492227913376,0.120612131683205,0.874165150783214
io_conditional_structured,TT,92.0,1.79672203114152,1.9209123035231865,0.12419027238166658,0.11137694571596,1.1150446942438508
io_conditional_structured,TT,97.0,1.64215284436131,1.8357806261330594,0.19362778177174933,0.10340723193791,1.8724781443527228
io_conditional_structured,TT,104.0,1.6980448186295,1.732541190726762,0.034496372097261974,0.06839505588337068,0.5043693824314762
io_conditional_structured,TT,113.0,1.57150912603235,1.6226043423417542,0.05109521630940428,0.06136227908463462,0.832681202061133
io_conditional_structured,TT,122.0,1.41638739424849,1.5308777911633136,0.11449039691482366,0.05565969259251621,2.0569714201083746
io_conditional_structured,TT,131.0,1.30521791894579,1.450262904208332,0.14504498526254195,0.05088298572445134,2.850559635946087
io_conditional_structured,TT,140.0,1.34634505466437,1.3763763486964737,0.030031294032103695,0.04660843516722391,0.6443317379001466
io_conditional_structured,TT,149.0,1.19517956472337,1.307192907545771,0.11201334282240105,0.04289269671710765,2.611478209476272
io_conditional_structured,TT,158.0,1.19518792128944,1.240519061236406,0.045331139946966026,0.03956460770901848,1.1457497640405798
io_conditional_structured,TT,167.0,1.08499949823868,1.1747141268323449,0.08971462859366497,0.03647211387815055,2.4598143363280776
io_conditional_structured,TT,176.0,1.03280174258208,1.1093462096532614,0.07654446707118145,0.03358940797613865,2.2788275138864416
io_conditional_structured,TT,185.0,0.981274745354414,1.0441556482233145,0.06288090286890058,0.03078557121280559,2.0425446204728726
io_conditional_structured,TT,194.0,0.920587358203888,0.9787851632237037,0.05819780501981564,0.02820632267476655,2.0632893444092786
io_conditional_structured,TT,203.0,0.826320995132446,0.9130359660700645,0.0867149709376186,0.02564307633738888,3.381613414736197
io_conditional_structured,TT,212.0,0.784262818419218,0.8472379002203615,0.06297508180114353,0.02336962459236456,2.694740839855813
io_conditional_structured,TT,221.0,0.744894616010666,0.781890489341602,0.03699587333093601,0.02118446983689279,1.7463676748005106
io_conditional_structured,TT,230.0,0.672270848022461,0.7174763183704297,0.045205470347968735,0.01901095033037695,2.3778648390731134
io_conditional_structured,TT,239.0,0.632717119728208,0.6544567416103592,0.021739621882151172,0.01705396270112428,1.2747548627345122
io_conditional_structured,TT,248.0,0.553051547661841,0.5932880810221198,0.04023653336027888,0.0152077921473064,2.6457840145721327
io_conditional_structured,TT,257.0,0.495407158150494,0.5344072583366313,0.039000100186137254,0.01353060803089333,2.8823612432709242
io_conditional_structured,TT,266.0,0.450328822776616,0.47823791695217155,0.027909094175555538,0.01190570432284804,2.3441783382773633
io_conditional_structured,TT,275.0,0.421899463527858,0.4251921126334375,0.0032926491055794704,0.01047110899465494,0.314450848258788
io_conditional_structured,TT,284.0,0.352909739486218,0.3755804468365707,0.022670707350352703,0.009145003781329474,2.4790265693096196
io_conditional_structured,TT,293.0,0.318838248209238,0.3296248428779197,0.010786594668681704,0.007925220600027164,1.3610466147333151
io_conditional_structured,TT,302.0,0.270242786154687,0.2875397775900309,0.01729699143534391,0.00687627693772529,2.515458814703564
io_conditional_structured,TT,311.0,0.23635029101795,0.24948289610616745,0.013132605088217453,0.00591861115835187,2.218866003671448
io_conditional_structured,TT,320.0,0.208702002038926,0.215441476255358,0.0067394742164320065,0.005075097538486928,1.3279496926558163
io_conditional_structured,TT,329.0,0.183682500229269,0.18534727851944793,0.001664778290178942,0.004350340451806916,0.38267770272726026
io_conditional_structured,TT,338.0,0.155850366538376,0.15913016689647985,0.0032798003581038515,0.003728817895890102,0.8795818003659667
io_conditional_structured,TT,347.0,0.129988414109886,0.13666878236425306,0.006680368254367047,0.003189126218017352,2.094733101695851
io_conditional_structured,TT,356.0,0.1165902916504,0.11772249149482403,0.001132199844424031,0.002748370035604844,0.411953204901997
io_conditional_structured,TT,365.0,0.102830335850164,0.10202074323898339,-0.0008095926111806179,0.002375385231550232,-0.34082581655703015
io_conditional_structured,TT,374.0,0.09133252836139501,0.08929277662882126,-0.002039751732573744,0.002079896211937934,-0.9806988064434303
io_conditional_structured,TT,383.0,0.08081931018342078,0.07926076425609306,-0.001558545927327723,0.001844232591445522,-0.8450918471764585
io_conditional_structured,TT,392.0,0.0729069427203536,0.07161054654363112,-0.0012963961767224752,0.001659172838449643,-0.7813508916490267
io_conditional_structured,TT,401.0,0.06760890529986471,0.06600837403193296,-0.0016005312679317485,0.001523951257152716,-1.050250958106174
io_conditional_structured,TT,410.0,0.06480633978119492,0.062119785428627526,-0.0026865543525673927,0.001422382487260873,-1.8887706904638397
io_conditional_structured,TT,419.0,0.0618252226793021,0.05961309077553865,-0.002212131903763452,0.001356464329849145,-1.6308072796941646
io_conditional_structured,TT,428.0,0.06056966974406689,0.0581926025688837,-0.002377067175183191,0.001308525900780607,-1.81659925398889
io_conditional_structured,TT,437.0,0.05812511288005114,0.0576029418383193,-0.000522171041731842,0.001278327755932762,-0.4084797809547893
io_conditional_structured,TT,446.0,0.05851943186525255,0.05759295872321967,-0.0009264731420328756,0.00126411733312505,-0.7329012250330613
io_conditional_structured,TT,455.0,0.06195671302334219,0.05791231408001446,-0.004044398943327733,0.00125128453964713,-3.2321976458434296
io_conditional_structured,TT,464.0,0.06478587456759065,0.05834626403252204,-0.006439610535068606,0.001242923212029189,-5.181020414411069
io_conditional_structured,TT,473.0,0.06104449124977738,0.05876319417996263,-0.002281297069814746,0.001238921676468588,-1.841356974491992
io_conditional_structured,TT,482.0,0.06270495142447949,0.059052388315412596,-0.003652563109066892,0.001229787893552962,-2.970075675825955
io_conditional_structured,TT,491.0,0.06290931140393764,0.05910328348252533,-0.003806027921412311,0.001213769361932046,-3.13570933719564
io_conditional_structured,TT,500.0,0.06138341791852563,0.058818729086682585,-0.0025646888318430483,0.001194677525026521,-2.146762434311396
io_conditional_structured,TT,509.0,0.06239310712137074,0.05817079949846071,-0.004222307622910031,0.001171060526502252,-3.6055417524159123
io_conditional_structured,TT,518.0,0.05979577876007557,0.05716896905866844,-0.0026268097014071345,0.001141726993620449,-2.3007336395519964
io_conditional_structured,TT,527.0,0.05824024254436046,0.055824055225555794,-0.0024161873188046634,0.001107135191786028,-2.182377849363523
io_conditional_structured,TT,536.0,0.05509682698299736,0.054148641717003676,-0.0009481852659936826,0.001062597633426298,-0.8923276658694431
io_conditional_structured,TT,545.0,0.053191784166947,0.05217822712852863,-0.001013557038418364,0.001017840859560715,-0.9957912662847904
io_conditional_structured,TT,554.0,0.05244848086113483,0.0499740126411001,-0.002474468220034727,0.0009669563530367355,-2.5590278322942255
